10,18.0
20,22.1
40,24.0
80,29.2
160,31.9
320,34.6
640,40.5
1280,40.8
2560,43.0
5120,44.3
10240,46.0
20480,49.6
40960,51.8
10,18.1
20,19.3
40,21.5
80,27.6
160,30.7
320,34.8
640,39.7
1280,41.6
2560,42.4
5120,44.2
10240,46.0
20480,48.8
40960,53.3
10,13.7
20,14.6
40,18.0
80,24.4
160,27.2
320,32.0
640,37.2
1280,40.0
2560,41.4
5120,42.7
10240,45.2
20480,48.5
40960,51.8
