101,0.01362376194447279
202,0.01156435627490282
404,0.009821781888604164
808,0.011287128552794456
1616,0.013148514553904533
3232,0.0108118811622262
6464,0.01904950477182865
12928,0.016118811443448067
25856,0.021267326548695564
51712,0.02471287176012993
103424,0.024792078882455826
101,0.009504950605332851
202,0.009782178327441216
404,0.007722772192209959
808,0.010891089215874672
1616,0.010336633771657944
3232,0.012316831387579441
6464,0.016079207882285118
12928,0.010653465054929256
25856,0.02186138555407524
51712,0.022257424890995026
103424,0.025386137887835503
101,0.008752475492656231
202,0.015207921154797077
404,0.013346534222364426
808,0.013900989666581154
1616,0.013386138714849949
3232,0.017623761668801308
6464,0.015841584652662277
12928,0.01283168327063322
25856,0.0228910893201828
51712,0.020673267543315887
103424,0.031920790672302246
101,0.008039603941142559
202,0.012000000104308128
404,0.010336633771657944
808,0.011366336606442928
1616,0.011009900830686092
3232,0.01754455454647541
6464,0.01219801977276802
12928,0.011009900830686092
25856,0.01706930622458458
51712,0.02261386066675186
103424,0.02954455465078354
101,0.01219801977276802
202,0.012000000104308128
404,0.011247524991631508
808,0.010891089215874672
1616,0.013069306500256062
3232,0.012118811719119549
6464,0.011287128552794456
12928,0.0114455446600914
25856,0.013544554822146893
51712,0.01956435665488243
103424,0.026891089975833893
