1,29.17999839782715,28.959999084472656                                                                                                                                                                                                                                                                                                                                                                 
2,30.75,27.42999839782715                                                                                                                                                                                                                                                                                                                                                                
4,31.90999984741211,34.47999954223633                                                                                                                                                                                                                                                                                                                                                                 
8,37.87999725341797,37.79999923706055                                                                                                                                                                                                                                                                                                                                                                 
16,39.57999801635742,42.14999771118164                                                                                                                                                                                                                                                                                                                                                                 
32,45.29999923706055,42.52000045776367                                                                                                                                                                                                                                                                                                                                                                 
64,46.869998931884766,45.7599983215332                                                                                                                                                                                                                                                                                                                                                                 
128,49.11000061035156,50.28999710083008                                                                                                                                                                                                                                                                                                                                                                 
256,52.189998626708984,52.25                                                                                                                                                                                                                                                                                                                                                                 
512,54.84000015258789,53.75                                                                                                                                                                                                                                                                                                                                                                 
1024,59.98999786376953,59.7599983215332                                                                                                                                                                                                                                                                                                                                                                 
2048,65.12999725341797,64.94999694824219                                                                                                                                                                                                                                                                                                                                                                
4096,69.73999786376953,72.0
