128,18.689998626708984,18.689998626708984
256,24.219999313354492,22.479999542236328
512,33.709999084472656,33.709999084472656
1024,30.389999389648438,30.389999389648438
2048,28.28999900817871,31.17999839782715
4096,39.64999771118164,38.46999740600586
8192,45.66999816894531,45.71999740600586
16384,57.48999786376953,57.48999786376953
32768,56.8599967956543,57.91999816894531
128,20.829999923706055,20.829999923706055
256,16.149999618530273,16.149999618530273
512,33.290000915527344,33.290000915527344
1024,31.92999839782715,29.90999984741211
2048,32.15999984741211,35.30999755859375
4096,41.98999786376953,41.98999786376953
8192,46.37999725341797,47.41999816894531
16384,49.79999923706055,45.7599983215332
32768,56.619998931884766,52.2599983215332
128,25.719999313354492,25.719999313354492
256,29.049999237060547,29.049999237060547
512,26.209999084472656,26.209999084472656
1024,28.3799991607666,29.09000015258789
2048,34.55999755859375,33.65999984741211
4096,42.38999938964844,38.04999923706055
8192,44.38999938964844,47.64999771118164
16384,55.84000015258789,55.84000015258789
32768,56.119998931884766,59.369998931884766
128,23.389999389648438,23.389999389648438
256,21.0,21.0
512,28.989999771118164,29.15999984741211
1024,31.979999542236328,31.979999542236328
2048,39.84000015258789,39.84000015258789
4096,43.459999084472656,39.27000045776367
8192,48.2599983215332,44.5099983215332
16384,51.82999801635742,51.82999801635742
32768,61.029998779296875,57.2599983215332
128,19.35999870300293,21.529998779296875
256,24.10999870300293,24.10999870300293
512,29.69999885559082,29.69999885559082
1024,28.049999237060547,30.329999923706055
2048,36.62999725341797,37.46999740600586
4096,45.96999740600586,41.47999954223633
8192,46.849998474121094,43.91999816894531
16384,50.099998474121094,49.02000045776367
32768,58.5099983215332,57.91999816894531
