10,0.13040000200271606
20,0.13510000705718994
40,0.13950000703334808
80,0.12680000066757202
160,0.14110000431537628
320,0.15080000460147858
640,0.2160000056028366
1280,0.24390000104904175
2560,0.2485000044107437
5120,0.2865000069141388
10240,0.30480000376701355
20480,0.30160000920295715
40960,0.259799987077713
10,0.1282999962568283
20,0.12080000340938568
40,0.12389999628067017
80,0.13169999420642853
160,0.13019999861717224
320,0.17219999432563782
640,0.19869999587535858
1280,0.2011999934911728
2560,0.2727999985218048
5120,0.2709999978542328
10240,0.27970001101493835
20480,0.28380000591278076
40960,0.2745000123977661
10,0.12710000574588776
20,0.12330000102519989
40,0.1298000067472458
80,0.13189999759197235
160,0.14429999887943268
320,0.19850000739097595
640,0.1941000074148178
1280,0.26330000162124634
2560,0.227400004863739
5120,0.2842000126838684
10240,0.27549999952316284
20480,0.34619998931884766
40960,0.28700000047683716
10,0.1340000033378601
20,0.12759999930858612
40,0.12330000102519989
80,0.12890000641345978
160,0.16050000488758087
320,0.15029999613761902
640,0.18610000610351562
1280,0.2199999988079071
2560,0.25360000133514404
5120,0.27619999647140503
10240,0.27129998803138733
20480,0.2750999927520752
40960,0.2825999855995178
10,0.12610000371932983
20,0.12890000641345978
40,0.13619999587535858
80,0.13500000536441803
160,0.13079999387264252
320,0.18060000240802765
640,0.18950000405311584
1280,0.20190000534057617
2560,0.23260000348091125
5120,0.30000001192092896
10240,0.25519999861717224
20480,0.31189998984336853
40960,0.2662000060081482
